host_id,latitude,longitude,room_type,price,number_of_reviews,review_scores_value,neighbourhood
4818556,42.34137191143299,-71.0694957459258,1,249,0,0.0,22
22348222,42.34502803026525,-71.07666326608363,1,15,5,8.0,22
39051883,42.34376716995201,-71.07493705450555,1,16,0,0.0,22
22891260,42.34717117812328,-71.07129740210965,1,2,18,9.0,22
43772222,42.34384167237561,-71.0700746883121,2,99,11,10.0,22
2594165,42.34163005548552,-71.07388633098988,2,139,49,10.0,22
9653086,42.34066934297081,-71.07689917005895,1,175,35,9.0,22
38708629,42.34140859449171,-71.08173066438553,1,2,2,10.0,22
2021429,42.34293632942857,-71.07345338392714,1,45,1,8.0,22
23623960,42.34661693742443,-71.07387660058951,1,165,3,9.0,22
47418276,42.33830139487766,-71.07794455451216,1,25,2,0.0,22
1015632,42.33937086229982,-71.08025759344305,2,35,12,9.0,22
5413224,42.34191276179271,-71.07153788949805,2,295,4,9.0,22
18286028,42.33627763773672,-71.07431077125244,1,199,59,10.0,22
3189672,42.33838120920071,-71.07496368669906,2,299,1,10.0,22
47889779,42.345554754854646,-71.0615748419913,1,13,43,9.0,22
1172878,42.33982700547539,-71.07419475613311,1,16,9,9.0,22
15421490,42.340331495073336,-71.08041359860917,1,25,0,0.0,22
53603592,42.34592824984945,-71.0739802341601,1,22,4,7.0,22
22348222,42.34364179499233,-71.07572452164457,1,15,2,8.0,22
22288672,42.33813925793134,-71.0756268168095,1,28,5,10.0,22
22348222,42.343679706264815,-71.07700348905996,1,15,4,8.0,22
183065,42.33666003931316,-71.07502392758799,1,25,1,10.0,22
4307515,42.34403664189607,-71.07639142583984,2,185,30,10.0,22
17818556,42.34198708233029,-71.07970168974757,1,14,24,9.0,22
23785538,42.33745063900357,-71.07636722141862,1,15,10,10.0,22
32532791,42.34364881036866,-71.07912481988458,1,165,3,9.0,22
14438532,42.34210897121344,-71.0794000809645,1,275,7,10.0,22
50766866,42.34183606377488,-71.06475387663065,1,15,0,0.0,22
22348222,42.343641871311775,-71.07690397186802,1,225,5,9.0,22
1444340,42.33745977503256,-71.0746241517216,1,235,37,9.0,22
12243051,42.345496390463786,-71.06207974341547,1,189,12,9.0,22
32532791,42.34327954116151,-71.07987037936745,1,215,0,0.0,22
13649503,42.34299962554208,-71.06594437369185,2,9,2,10.0,22
1592221,42.34362090082919,-71.067992576338,1,25,40,9.0,22
66447831,42.34511319689578,-71.07225420882385,1,195,4,8.0,22
17219748,42.34418162826196,-71.07143716063726,1,65,2,10.0,22
72882793,42.345491570394245,-71.074562288104,1,189,0,0.0,22
38818333,42.33659485343961,-71.07603148953406,1,225,2,10.0,22
1651480,42.34176322657491,-71.07539721966455,3,5,0,0.0,22
16044270,42.3459499892032,-71.07248994635422,1,149,5,10.0,22
25188,42.345262249888926,-71.08078929797506,1,379,6,9.0,1
3713069,42.34864783624143,-71.08433664130031,1,136,0,0.0,1
25188,42.35454321454043,-71.07345475876546,1,359,6,8.0,1
25188,42.34508846863622,-71.08016534170243,1,299,10,8.0,1
4195134,42.35380770989612,-71.07881418712098,1,11,3,10.0,1
2992060,42.351739609552965,-71.08173351968077,1,17,3,10.0,1
4195134,42.35362814191778,-71.07802598722238,1,13,4,9.0,1
25188,42.34506726287071,-71.07925507254642,1,259,9,8.0,1
2448751,42.35261226840441,-71.07602728413896,2,1,0,0.0,1
25796770,42.34944852973999,-71.090417863281,2,99,0,0.0,1
31233940,42.347892709028734,-71.08735026908802,1,175,1,10.0,1
25188,42.34648977513371,-71.07975896686729,1,289,5,9.0,1
25188,42.34949627476548,-71.08595384961086,1,29,22,8.0,1
3945988,42.350461234336215,-71.08838128459587,2,8,12,9.0,1
25188,42.344471434571375,-71.08178606219539,1,449,1,0.0,1
25188,42.35411529429635,-71.07441444576361,1,251,22,9.0,1
6429699,42.35031385894017,-71.07565657623756,1,185,6,10.0,1
25188,42.35397478093875,-71.07261173686383,1,251,21,8.0,1
25188,42.3460967185965,-71.07898646967591,1,349,8,9.0,1
25188,42.35526319928581,-71.07279310137645,1,389,52,9.0,1
51673899,42.34810958200395,-71.08628317669933,1,349,0,0.0,1
25188,42.35428957525216,-71.0727722486024,1,342,21,9.0,1
22541573,42.34689805656105,-71.08034964474446,1,232,1,8.0,1
41998307,42.3499706088789,-71.0810317665469,1,0,1,10.0,1
508268,42.34818220300859,-71.09076067873428,1,249,11,9.0,1
27608437,42.35252078993396,-71.08055812208198,1,135,25,9.0,1
13822322,42.34506856744563,-71.08600744143052,1,28,31,9.0,1
21184200,42.3504942000561,-71.08851658067448,1,155,26,8.0,1
6742925,42.35361675796534,-71.0773942234172,1,2,4,10.0,1
40738497,42.348808422721824,-71.08897714796561,1,15,15,10.0,1
48494513,42.34964226006277,-71.0843452927662,1,239,14,8.0,1
72888191,42.34323698976152,-71.08243592270834,1,16,0,0.0,1
7178644,42.34961978643654,-71.0777197745603,1,174,75,10.0,1
12243051,42.34892383089698,-71.08127251577542,1,199,21,10.0,1
9410008,42.34923735794017,-71.08452694664724,1,425,83,9.0,1
21184200,42.349229781314925,-71.0860152462021,1,22,0,0.0,1
22348222,42.35047181357638,-71.0819709061086,1,16,7,8.0,1
12243051,42.34936658147091,-71.08199538348683,1,199,17,9.0,1
22348222,42.34950979261725,-71.08205049512304,1,15,2,9.0,1
22348222,42.35082185936092,-71.08203890985298,1,15,6,9.0,1
22348222,42.35030730652297,-71.08285057824554,1,15,6,10.0,1
9410008,42.34761659010584,-71.08494956680562,1,695,95,9.0,1
12243051,42.345201099550245,-71.07882827612877,1,189,0,0.0,1
22348222,42.34935164400062,-71.08201364187337,1,148,1,10.0,1
43195276,42.3528694442241,-71.08313771032157,1,4,0,0.0,1
33688127,42.34529924902717,-71.08564212118453,1,16,1,10.0,1
5316617,42.35289905728729,-71.08224032764254,1,3,4,10.0,1
28980127,42.35005067464196,-71.08124416584337,1,2,0,0.0,1
21184200,42.35042731259441,-71.08662782304664,1,275,0,0.0,1
9619490,42.35255996024848,-71.0843337755702,1,166,0,0.0,1
45516766,42.34378679176862,-71.08138591193283,1,16,13,9.0,1
72888191,42.34314092444466,-71.08156872463518,1,16,0,0.0,1
67180440,42.35077760000796,-71.08352721050605,2,13,0,0.0,1
1354778,42.343569137928085,-71.08194891737973,2,1,13,8.0,1
58356283,42.34974875035604,-71.07856759744332,1,225,7,9.0,1
9419684,42.34676221859077,-71.07995065578532,1,363,15,8.0,1
3713069,42.348771760924855,-71.08423396297167,2,15,20,9.0,1
31804748,42.34402836742756,-71.08292014163338,1,185,82,9.0,1
1600541,42.35262416707966,-71.08051383620193,1,175,92,9.0,1
4195134,42.3536143910126,-71.07957868007081,1,175,5,9.0,1
33323873,42.34512279321618,-71.08267392798517,2,8,1,10.0,1
30283594,42.3459360472483,-71.0797046489665,1,219,0,0.0,1
30283594,42.34640823784515,-71.079837710634,1,219,1,6.0,1
7466486,42.342163452906,-71.08295567461526,1,11,0,0.0,1
14891491,42.34954061466672,-71.07848716335708,1,289,1,0.0,1
21184200,42.348308231810464,-71.08225850831094,1,35,1,10.0,1
32532791,42.34731098021755,-71.07505285083262,1,199,0,0.0,1
4962900,42.34519100844435,-71.07939373931754,1,232,22,9.0,1
20582119,42.342308681407154,-71.08279042616411,1,18,85,9.0,1
3521413,42.35031513825874,-71.08681015728966,1,189,8,9.0,1
1798561,42.343185344581606,-71.08269224904575,1,165,12,10.0,1
2268578,42.34853200852008,-71.08413591334903,1,165,0,0.0,1
206505,42.3456365362353,-71.08067154382003,1,375,25,9.0,1
4962900,42.34612044073809,-71.07858822109148,1,298,16,9.0,1
30283594,42.34671047234268,-71.07770712540359,1,319,0,0.0,1
41998307,42.35041869035099,-71.08200914434187,1,245,11,10.0,1
9419684,42.34596643847092,-71.07829728029174,1,363,12,9.0,1
25188,42.34817645790785,-71.08654983497297,1,259,2,8.0,1
4962900,42.34659832547842,-71.0801231873253,1,276,13,9.0,1
25188,42.35376288379316,-71.07423910713261,1,359,15,7.0,1
25188,42.34594763852984,-71.08194281965525,2,259,0,0.0,1
38997,42.34972969320107,-71.0879236417328,1,165,3,9.0,1
12243051,42.349349848256544,-71.08248800796298,1,199,26,9.0,1
25188,42.345991317260754,-71.07985901244271,2,479,0,0.0,1
81799793,42.352350470215335,-71.0810818624332,2,135,2,9.0,1
30283594,42.34643929992848,-71.07919862090826,1,319,0,0.0,1
29537980,42.34880658974369,-71.08428372090597,2,17,1,10.0,1
76620224,42.35329571000252,-71.07778636887703,1,15,13,10.0,1
35950087,42.34862911850599,-71.08561477148602,1,3,0,0.0,1
32532791,42.35074444829579,-71.08783569225068,1,285,3,10.0,1
11356547,42.35391159412126,-71.0744372975915,1,195,5,10.0,1
10074105,42.34327133266448,-71.08126679922505,1,385,3,9.0,1
22779296,42.352246700045946,-71.08110195704289,1,11,2,10.0,1
11082983,42.35175205018952,-71.08704748654992,1,15,0,0.0,1
7845075,42.350294187619625,-71.0860715347519,2,12,1,10.0,1
65268598,42.34841552928702,-71.08534241726764,1,163,31,8.0,1
37320933,42.35292393562992,-71.08080354812249,2,275,0,0.0,1
9419684,42.34453454563946,-71.07980384633956,1,298,5,9.0,1
32532791,42.351503651029184,-71.0871041513763,1,225,1,6.0,1
50587785,42.3535589173889,-71.0740979929516,1,45,19,10.0,1
30283594,42.34668654972698,-71.07918967241031,1,319,1,10.0,1
4161865,42.35081828863069,-71.08802691716497,1,175,41,9.0,1
25188,42.34654267232068,-71.07853071772206,1,299,10,8.0,1
47618394,42.35392228988581,-71.07645347392807,1,165,43,10.0,1
8008692,42.35121526707249,-71.08314799948815,1,25,11,9.0,1
4195134,42.353237450366215,-71.07939584654771,1,99,2,10.0,1
12243051,42.348891620501945,-71.08240563137821,1,29,11,9.0,1
36130440,42.34865395770835,-71.08675315600338,2,25,21,10.0,1
51673899,42.3550344771493,-71.0737364410998,1,33,10,9.0,1
50587785,42.35366906848241,-71.07410717557798,2,15,13,10.0,1
19044311,42.34796211026549,-71.08409779497092,2,139,27,10.0,1
16779145,42.34514083390414,-71.08102884069211,1,2,68,9.0,1
15222708,42.35159198224077,-71.08239647185567,1,249,1,0.0,1
23000895,42.34932836669501,-71.08485519356563,1,3,0,0.0,1
21184200,42.34935037188186,-71.08968697530085,1,15,20,9.0,1
9419684,42.34500463800613,-71.07955320100181,1,363,3,8.0,1
8261931,42.34272614685374,-71.08235023010138,1,464,40,9.0,1
17194624,42.35335666460161,-71.08157617020447,1,97,44,8.0,1
28358624,42.353292465630695,-71.0769730919365,1,25,7,10.0,1
25056412,42.35382532939101,-71.07671360394994,1,15,8,9.0,1
25296328,42.352023942176935,-71.08469114601566,2,151,71,9.0,1
25188,42.35459064861711,-71.07238092387315,1,399,29,8.0,1
21975471,42.34908473445534,-71.08232079255343,2,21,1,0.0,1
18202088,42.34613197084408,-71.07942553607322,1,27,3,10.0,1
28766987,42.345494521833295,-71.0790962119812,1,315,12,10.0,1
39051883,42.35176712672133,-71.08765359376078,1,15,9,10.0,1
6723877,42.34845343360475,-71.08747775500325,1,19,4,9.0,1
25188,42.34863087070413,-71.08525711720038,1,29,6,9.0,1
3041265,42.34388019062656,-71.08399516188275,1,145,3,9.0,1
28974969,42.34782624281228,-71.08707702664312,2,2,4,10.0,1
65632036,42.35217873823137,-71.08103039350623,1,45,0,0.0,1
16708213,42.35385964677783,-71.07529441161311,1,17,1,10.0,1
76562235,42.35162629930753,-71.07774054333473,1,329,4,10.0,1
18202088,42.34676465164885,-71.07835282398432,1,297,3,9.0,1
25188,42.34631971517924,-71.07807349661931,1,349,1,8.0,1
18776251,42.35257973770205,-71.07879094316347,1,2,0,0.0,1
25188,42.35432779717991,-71.073521139528,1,451,31,9.0,1
12096454,42.34926181893452,-71.08440122492242,2,179,5,10.0,1
157679,42.352652170996365,-71.07565295793515,1,15,4,10.0,1
10132799,42.34945745298075,-71.08880544557996,1,139,7,8.0,1
51673899,42.35481432026883,-71.0746523547689,1,174,15,9.0,1
44792241,42.34769090404016,-71.07338203652183,1,196,13,10.0,1
10750832,42.350464371474246,-71.08893992239963,1,15,34,9.0,1
825370,42.3514296661157,-71.07438802397489,1,189,173,9.0,1
1984434,42.34501591990805,-71.0803023798202,2,12,42,9.0,1
11460448,42.34955217253104,-71.09002973714742,1,25,2,0.0,1
51745385,42.35066561886023,-71.07915281568916,1,2,3,9.0,1
48494513,42.35510226700914,-71.07316777262785,1,229,8,8.0,1
4259723,42.34327094946141,-71.08371100915447,1,175,0,0.0,1
1369968,42.35143299578862,-71.08808721926776,1,2,31,9.0,1
48494513,42.348344518902536,-71.08620417825242,1,249,4,7.0,1
16492238,42.3459210972832,-71.08156523877926,2,97,23,10.0,1
21938320,42.35106607747779,-71.08031618631631,1,25,0,0.0,1
34523300,42.34959776971692,-71.08934622692323,2,12,0,0.0,1
45980822,42.35084356628767,-71.08636651812893,1,2,4,10.0,1
15338241,42.35225241644322,-71.07175693122319,1,2,3,10.0,1
40035856,42.35212986698087,-71.0781293837889,1,17,0,0.0,1
3023813,42.35130574498772,-71.08268033862973,1,25,15,10.0,1
28075283,42.35227774054727,-71.0828593356315,2,22,2,6.0,1
1848513,42.352195967408825,-71.07885459897311,1,225,0,0.0,1
5809176,42.35125745334598,-71.08435198932179,1,975,0,0.0,1
34949685,42.34506923068747,-71.07883957651161,1,295,23,10.0,1
1369968,42.35257828561665,-71.08259945045046,1,245,133,9.0,1
2025724,42.35457366444874,-71.07242763352764,1,6,0,0.0,1
22348222,42.34940674848636,-71.08345968465333,1,15,3,9.0,1
22541573,42.34650345900489,-71.07834995027376,1,232,1,10.0,1
9419684,42.34655444904728,-71.0782034265307,1,298,3,9.0,1
34078385,42.353074296820566,-71.0822420192819,1,329,0,0.0,1
33597924,42.350809558891854,-71.08222456973219,3,4,8,9.0,1
1538079,42.34889611188792,-71.0841468448245,1,235,20,10.0,1
814298,42.34973369884361,-71.08465376110208,1,194,23,9.0,1
48494513,42.34735051054248,-71.07924229599945,1,299,10,9.0,1
25911903,42.34397625597894,-71.08288061414346,2,5,0,0.0,1
25424192,42.34963192836867,-71.08311894250734,1,3,0,0.0,1
48494513,42.35482453139531,-71.07334797058765,1,229,20,9.0,1
19911253,42.34747332897543,-71.07334293945296,1,175,18,9.0,1
36275619,42.35002845570644,-71.08390690295413,1,23,2,10.0,1
4195134,42.35357949532429,-71.07779788406096,1,13,1,0.0,1
30283594,42.34683653589356,-71.07842855228066,1,319,0,0.0,1
30283594,42.34685199498404,-71.0779951821494,1,319,3,7.0,1
25188,42.348316723445805,-71.08474346052387,1,29,17,9.0,1
24595754,42.35483811492339,-71.07631445495048,1,16,14,9.0,1
18202088,42.34522167786116,-71.0795988393007,1,257,3,9.0,1
18202088,42.34613830566531,-71.0797152763806,1,199,2,10.0,1
25308015,42.35090788586625,-71.07486202999672,1,159,14,9.0,1
64829816,42.34475144266803,-71.08586355825072,1,185,1,0.0,1
508268,42.348630855291646,-71.09007694380696,1,229,25,9.0,1
1141071,42.3478436907324,-71.08560863024267,1,169,9,9.0,1
33101721,42.34705573387048,-71.08023462174923,1,175,17,9.0,1
9410008,42.35015130461911,-71.09115128880198,1,375,30,10.0,1
54361238,42.34886985619918,-71.08460420772631,1,35,25,10.0,1
409027,42.35448687741874,-71.07537396287039,1,325,2,8.0,1
6562905,42.35428465578638,-71.07737376922702,1,185,0,0.0,1
51673899,42.35476045244558,-71.0736797996714,1,179,4,8.0,1
814298,42.34800043997176,-71.08552158738037,1,259,7,9.0,1
57533988,42.34994795093453,-71.08225904871169,1,299,17,10.0,1
17194624,42.35227317339783,-71.08256662119477,1,139,67,9.0,1
9419684,42.345003316395605,-71.0794907415972,1,363,7,8.0,1
4962900,42.34604445496711,-71.08017522974744,1,218,7,9.0,1
10493424,42.35472247394194,-71.07524632107211,1,239,103,10.0,1
12243051,42.349203098042544,-71.08036997373881,1,139,13,9.0,1
47552280,42.347198309516905,-71.08003031151644,2,8,0,0.0,1
25188,42.34652131433815,-71.07838416340084,1,299,3,9.0,1
23676983,42.35132218195608,-71.08259079219309,1,225,19,10.0,1
36737151,42.34964029915511,-71.08834175881046,1,115,22,8.0,1
88129265,42.35371866549875,-71.07838108749515,1,1,3,9.0,1
6055747,42.35064855403454,-71.08375482059041,1,2,15,9.0,1
54952385,42.34382635912443,-71.08260980130042,2,19,23,10.0,1
42431392,42.355527797905374,-71.07834143471044,1,15,77,9.0,1
62106939,42.35168134093168,-71.08706448356696,1,35,2,9.0,1
30283594,42.34665681392895,-71.07911571013813,1,319,2,8.0,1
11909974,42.35296929099229,-71.07923603840048,1,225,0,0.0,1
65907845,42.35391656654736,-71.07567158140867,1,281,12,10.0,1
25188,42.34686689996466,-71.07899933936598,1,249,17,9.0,1
3137257,42.350860498156585,-71.080994162919,1,17,17,9.0,1
4962900,42.34654034032871,-71.07927440328857,1,119,0,0.0,1
48494513,42.34547013412014,-71.07881220331836,2,185,1,8.0,1
19642206,42.34520351943119,-71.079508113058,1,45,1,10.0,1
25188,42.349954481812766,-71.08660245393479,1,285,23,8.0,1
3715298,42.35299010674897,-71.07811942605788,1,199,11,10.0,1
41538684,42.35007979662044,-71.08920626226526,1,12,5,9.0,1
2027295,42.3538695963596,-71.07972258052565,1,175,312,9.0,1
25188,42.34642477551046,-71.07827018647993,1,329,11,8.0,1
24196977,42.35037049424831,-71.07034497025259,1,55,15,10.0,1
30283594,42.34507409996456,-71.08048462854535,1,319,5,8.0,1
36495581,42.34940731712398,-71.08443316587648,1,25,0,0.0,1
4962900,42.34491407344669,-71.07988699742862,1,119,0,0.0,1
30658962,42.350005827227385,-71.07757406865338,1,325,12,9.0,1
814298,42.35147091712026,-71.08320443523486,1,15,3,9.0,1
31235595,42.35047673029913,-71.08577905720527,1,425,15,9.0,1
18142992,42.350557088473074,-71.08336259706302,1,199,24,9.0,1
19435065,42.34949953466093,-71.08592548056416,1,31,2,8.0,1
25188,42.354496674330846,-71.07241061491042,1,389,9,9.0,1
47618394,42.35491206652637,-71.07642598084301,1,145,46,10.0,1
6032648,42.35502415844883,-71.0752342569542,1,2,11,9.0,1
814298,42.35061786874974,-71.08279118048424,1,568,21,9.0,1
4962900,42.346145237780114,-71.08002037914466,1,119,0,0.0,1
9419684,42.34602594062227,-71.07991736263028,1,363,17,9.0,1
21184200,42.34776635801481,-71.08608329842791,1,4,0,0.0,1
22348222,42.35097324243918,-71.08144480688703,1,15,6,9.0,1
22348222,42.35068464125804,-71.08228083705681,1,16,0,0.0,1
5241671,42.35128637261623,-71.08865659078783,1,16,2,8.0,1
8790904,42.34951621234427,-71.07101194500629,1,25,10,10.0,1
45840601,42.353280344973065,-71.07168886990593,1,169,10,10.0,1
25796770,42.34932720297116,-71.0905884894385,2,89,0,0.0,1
30283594,42.34651762962903,-71.07772599195843,1,319,0,0.0,1
39051883,42.35355223711976,-71.0799048233613,1,189,1,10.0,1
51673899,42.34970659815711,-71.08462439884744,1,299,0,0.0,1
4962900,42.34588119114087,-71.07862399449101,1,183,11,9.0,1
18142992,42.34505121921718,-71.07988910638005,1,699,36,8.0,1
7516089,42.34413959667544,-71.08409557166532,1,1,2,7.0,1
18092266,42.34931436189503,-71.08769559204536,1,275,30,9.0,1
16154941,42.35192164447685,-71.07941320706328,1,159,2,10.0,1
84942880,42.349269982958894,-71.09050312470507,1,279,0,0.0,1
32540732,42.351531357460125,-71.08323670442063,1,2,19,9.0,1
21184200,42.34903397211097,-71.09096559226589,1,27,26,8.0,1
82531689,42.35010585906457,-71.0838384681009,2,218,0,0.0,1
38478454,42.35244602702085,-71.08223438870493,3,84,10,10.0,1
22726574,42.35468545650279,-71.08154426285475,1,259,33,10.0,1
22348222,42.35069865782065,-71.08233054560111,1,148,3,9.0,1
72888191,42.34336777688831,-71.08295283859246,1,13,15,9.0,1
17010369,42.3500909185985,-71.08179656255358,1,3,33,9.0,1
4161865,42.35084480245318,-71.08558353723168,1,25,2,10.0,1
9419684,42.346493309225245,-71.07962505197084,1,363,14,9.0,1
9419684,42.35030824970301,-71.07056449725202,1,267,2,9.0,1
17194624,42.352726837675625,-71.0819361907127,1,119,80,8.0,1
9969381,42.34940348733903,-71.08680791113028,2,14,35,10.0,1
70633440,42.34448567335711,-71.08076259510035,1,176,9,9.0,1
13765922,42.35281512566159,-71.08121725139918,1,2,40,8.0,1
62461042,42.35139993302384,-71.07650820248895,1,55,0,0.0,1
8812693,42.34610828954821,-71.0780950326433,1,15,2,10.0,1
48494513,42.35395557233241,-71.07444555927097,1,379,14,10.0,1
20934696,42.35410871698754,-71.07290449120173,2,3,1,0.0,1
91548283,42.347175112473806,-71.07825316216426,2,13,3,10.0,1
82529160,42.34996452066192,-71.0843887624094,1,256,5,10.0,1
82529160,42.35047733098711,-71.08384618931507,1,296,4,10.0,1
9419684,42.34648274328634,-71.07967502184705,1,363,22,9.0,1
13597630,42.34807208652265,-71.07663898691975,1,6,0,0.0,1
71670493,42.35213621072855,-71.07610265561483,1,225,0,0.0,1
20934696,42.35264094794804,-71.07329225376554,1,45,0,0.0,1
22348222,42.34929912373992,-71.08347012375727,1,16,7,9.0,1
30638417,42.35264243559762,-71.0761454559969,1,35,27,9.0,1
9419684,42.346196860971546,-71.07856621775574,1,298,6,9.0,1
21184200,42.34988125104417,-71.08221800171845,1,2,19,9.0,1
71647340,42.348921685569465,-71.09035524816704,1,286,1,10.0,1
